post_id,created_at,user_name,text,qwen_label
5182949005201170,Sun Jun 29 19:00:00 +0800 2025,通行线Toursline,#通行线·轨交#【扫码看地铁图，可能并不坏】上海地铁在上一次更新时，把车内张贴在门边的全网线路图换成了一半纸图，另一半扫码电子图，两种成对出现，引来了一些争议。通通觉得，扫码看图是个有趣的尝试，然而无论纸图或电子图，贴在门旁座席上方都不是一个好主意。图当然比码更直观，但实际乘车时 ...全文,建议
5183149606176975,Mon Jun 30 08:17:07 +0800 2025,瑞迪兔狗2nd,有时候还得靠外力，之前上海地铁各种封闭，多亏了老外游客，银行卡直接刷卡坐地铁就这么开通了，而且是境外v/m卡直接刷,其他
5183142345575142,Mon Jun 30 07:48:16 +0800 2025,地铁客流及运输研究阿牛,#上海地铁#2025年6月29日（周日）上海地铁总客流为709万，比上周日大反弹。,其他
5183141825741925,Mon Jun 30 07:46:12 +0800 2025,洋洋同学___,@上海地铁shmetro1号线早高峰这么多人觉得不开空调合适吗？是不是可以拒绝付车费？车厢号010377打电话要投了，热的要命汗直流,投诉
5183132627372029,Mon Jun 30 07:09:39 +0800 2025,oceanwolff,6月29日上海地铁全网客流709万人次。,其他
5183028193657899,Mon Jun 30 00:14:39 +0800 2025,Aura_Axel,回家半天才发现行李箱没拿，问师傅已经跑出去了50km，出血200块接下来的一周我将地铁出门，第一次感受到上海的大...11#上海地铁##上海##回家#张星昂Axel,求助
5183002823100019,Sun Jun 29 22:33:51 +0800 2025,刘婷秀_Amorfati,刘婷秀全力冲刺上海地铁5天大屏❗❗❗❗,其他
5183015453985442,Sun Jun 29 23:24:03 +0800 2025,RrrororreruliaFimcitsalp_-_,哦~原来这就是大家说的上海地铁巴拉巴拉的……,其他
5182871528277083,Sun Jun 29 13:52:08 +0800 2025,李泰容_ObsidianRose,#李泰容0701生日快乐#🌊𓊆ྀི 𝟸𝟶𝟸𝟻 𝑇𝐴𝐸𝑌𝑂𝑁𝐺 𝐵𝐼𝑅𝑇𝐻𝐷𝐴𝑌 𝑃𝑅𝑂𝐽𝐸𝐶𝑇 𓊇ྀི➽ 〖应援返图〗♡ 『北京朝阳大悦城内屏』：图片1♡ 『南京金茂览秀城地铁通道LED』：视频2♡ 『深圳海岸城大屏』：视频3♡ 『上 ...全文,其他
5183004981858039,Sun Jun 29 22:42:26 +0800 2025,仅此而已已被占用,这几天第一次赶上地铁。为什么上海地铁不能开到凌晨两点,投诉
5182989084659632,Sun Jun 29 21:39:16 +0800 2025,吃烤鱼撑到晕古七,上海地铁里的空调是不是不要钱啊冻死了,投诉
5182987567894763,Sun Jun 29 21:33:14 +0800 2025,土里有个山大王,来上海发现的一些小tips1.不管是地铁上还是商场里基本没什么人穿拖鞋和洞洞鞋，无所谓我是广州来的拖鞋仔2.上海地铁的播报声好大，耳机开降噪都能听见3.上海的天气狐假虎威温度写得高但是根本没有广州热4.底妆上得好真的有磨皮的效果今天早点休息 明天得日行万步,其他
5182980956883785,Sun Jun 29 21:06:58 +0800 2025,江浙沪一手房汇总,重大突破！刚刚上海地铁最新通知，大批人身价要涨重大突破！刚刚上海地铁最新通知，大批人身价要涨,其他
5182973207118375,Sun Jun 29 20:36:09 +0800 2025,琼琼琼琼琼玖0209,我草上海地铁要冻死我，还好有个有点点壮的女孩坐我旁边了暖和多了，感恩,投诉
5182972305342929,Sun Jun 29 20:32:34 +0800 2025,名江2,上海地铁/ Shanghai Metro徐家汇站,其他
5182966217313623,Sun Jun 29 20:08:24 +0800 2025,荔枝冻椰糕,▫️一人血书上海地铁的空调可不可以调低一下，坐了19站18号线，已经要冻成冰块了▪️看kk视频种草了夏威夷kitty xhs刚好刷到，就跑到五角场去看，但是没有我想要的菠萝黑皮kitty。不过店里还有黑皮长腿kitty，之前还找dg问过，但是看到实物感觉没那么喜欢了，最后什么也没买就run了▫️第一次坐了大 ...全文,其他
5182963394544498,Sun Jun 29 19:57:11 +0800 2025,阿歌姑娘,上海地铁跟重庆地铁有得一拼，我佛了，没有十双腿你走不下来上海,负面反馈
5182962840896112,Sun Jun 29 19:54:59 +0800 2025,地铁客流及运输研究阿牛,#上海地铁#网友@梅柚碱芥分享高温下的上海：2025年6月29日（周日）两点多的陆家嘴站（上海地铁2号线和14号线换乘车站），依然有游客，尤其是东方明珠塔游客络绎不绝（图1-4），浦东滨江（图5），傍晚六点多的新天地（图6）。——今日能否保住次座？,其他
5182120284917278,Fri Jun 27 12:06:58 +0800 2025,传媒老王,转自网友: 韩国地铁纵火的全程画面，嫌犯直接从背包里把一大瓶油掏了出来……之前还有很多日韩人吐槽来上海旅游地铁安检麻烦呢蓝肤巨人黄的微博视频,其他
5182953589572516,Sun Jun 29 19:18:13 +0800 2025,星der日志,上海地铁空调开那么猛是有什么心事吗,投诉
5182946283883640,Sun Jun 29 18:49:11 +0800 2025,鬼猫猫,上海地铁@上海地铁shmetro12号线七莘路方向一女子上车就开始席地而坐开始嗑瓜子 严重影响上海地铁形象 有损上海公共环境，太吓人！！！,投诉
5182936447718465,Sun Jun 29 18:10:06 +0800 2025,既迟则慕,（发出一些乡下人的感叹）上海地铁的到站时间精确到了秒,正面反馈
5182573279711113,Sat Jun 28 18:07:00 +0800 2025,李芊语Valuri,李芊语Ⅰ#李芊语一岁星途芊光满程#·李芊语出道一周年应援企划𝐩𝐚𝐫𝐭𝟐地铁大屏投放当地铁穿过城市的血管，这块大屏亮起星光，三百六十五个日夜，你用汗水浇灌舞台🎙️将梦想酿成璀璨星河。我们在地铁的人潮里，用奔赴点燃热爱🔥地理的距离，锁不住同频的心跳，...全文,其他
5182931108106298,Sun Jun 29 17:48:53 +0800 2025,beulaholdingasword,上海地铁能不能修下广播 再这样下去全上海都会被你们搞出神经衰弱,投诉
5182922518692840,Sun Jun 29 17:14:45 +0800 2025,我是饼饼浜,回上海地铁终于是先下后上了 贵阳地铁太气人了 我每次都被上来的人挤,投诉
5182922438479694,Sun Jun 29 17:14:26 +0800 2025,XBOM李福海,设计上海地铁10号线的人真是人才，去虹桥火车站怎么这么难，龙溪路反复坐了3次……,投诉
5182914565771391,Sun Jun 29 16:43:09 +0800 2025,o涩口哦哦o,祭奠用了不到一年的伞又要买伞了,其他
5182654653138034,Sat Jun 28 23:30:21 +0800 2025,王玮晨,今天在上海地铁里来回坐了得小半天。累得微博都懒得发了。真是瞬间共情那些每天通勤两三个小时的🐮🐴。感觉光通勤就能干掉半管精力。,其他
5182902323120080,Sun Jun 29 15:54:30 +0800 2025,lululemon饲养员,不是 是有多缺钱才会在接近40度的高温天地铁不开空调的 说的就是你上海地铁,投诉
5182892112348231,Sun Jun 29 15:13:56 +0800 2025,嘉鑫的生活记录,在回苏州的地铁上，不知干啥！随便写几个字！，上海地铁可能是很多年前就建好了，行驶起来有点晃！站着有点晃！苏州地铁路线都是新的，行驶起来很稳！站着也不用扶手！，这都是鸡毛蒜皮的，随便写写罢了！大上海就大上海，很牛的！,其他
5182885775804389,Sun Jun 29 14:48:45 +0800 2025,沪语说唱Mrweezy,女生在上海徐家汇地铁站遇到了一群暖心的人，一个暖心的上海故事。女生晕倒在地铁站，醒来就看到帽子叔叔关切的询问她的状况，呵斥周围的人不要拍照，把照片删掉。还借来了小板凳让她坐，蛋糕店阿姨还送食物给她补充能量。真好啊！,正面反馈
5182880100912473,Sun Jun 29 14:26:12 +0800 2025,小wei就是我,那么问题来了@上海地铁shmetro外放究竟如何解决呢？,咨询
5182866838785890,Sun Jun 29 13:33:30 +0800 2025,锤系血统比格,上海地铁这个地 水磨石。？也太老克腊了吧,投诉
5182866028760630,Sun Jun 29 13:30:17 +0800 2025,送你一罐星星糖,广州地铁也太贵了7块…7块…我再也不吐槽上海地铁贵了(bushi),投诉
5182865215851772,Sun Jun 29 13:27:03 +0800 2025,拼貼茉莉沒藥,到底什么时候才会不被上海地铁拉环打头,投诉
5182854430462689,Sun Jun 29 12:44:12 +0800 2025,赤也,刚才突然想到我的id东京电车在日本人眼里岂不是上海地铁。，。。，。,其他
5182853270735199,Sun Jun 29 12:39:35 +0800 2025,月亮湖视角,2024年6月19日，上海轨交9号线合川路站内发生一起无差别持刀伤人案件，警方通报称造成3人受伤。2025年6月28日，该事件死者家属发视频称，为了孩子和公公婆婆未来的生活有保障，请求法院组织调解，若凶手愿意赔偿，可以接受不判凶手死刑，并愿意出具谅解书。,其他
5182851483436930,Sun Jun 29 12:32:29 +0800 2025,-要一起吃拉面嘛,我是不会放弃在上海地铁找电梯的,其他
5182845725180124,Sun Jun 29 12:09:35 +0800 2025,超无敌魔法少女英呀呀,上海地铁有事吗？？？啊啊啊啊啊啊啊一位又又坐错地铁即将错过考试的考生发出狂吼！！！！！！！！！！,求助
5182839232135583,Sun Jun 29 11:43:47 +0800 2025,Vermouthv_,上海的地铁……大城市就是开放 …,其他
5182829830866001,Sun Jun 29 11:06:27 +0800 2025,跳跳虎家族2019,上海地铁的运营就是如此的敷衍，不专业吗？作为城市的窗口，乘客花时间反馈问题，是真心希望看到服务的提升和改进。不希望得到模板话的回复，更不希望得到由于是第三方负责的，把自己撇清关系的不负责的态度。谢谢。@上海地铁@上海地铁shmetro,投诉
5182812967666604,Sun Jun 29 09:59:26 +0800 2025,疯里来郁里去,@上海地铁shmetro已经到陆家嘴了,其他
5182802410080615,Sun Jun 29 09:17:29 +0800 2025,每天都要Yeah_,每年回来都能感受到上海地铁的人流量真的大得可怕，一年比一年更拥挤不是特殊情况真的不敢赶在高峰期出行,投诉
5182613129007432,Sat Jun 28 20:45:21 +0800 2025,确认信号,上海地铁开始支持境内外发行的银联、VISA、万事达、运通卡进出站，此政策对于外地和境外游客非常友好。,正面反馈
5182789730435573,Sun Jun 29 08:27:06 +0800 2025,_风中凌乱__,闸机坏了也不修，上海地铁疯了吗,投诉
5182787711667028,Sun Jun 29 08:19:05 +0800 2025,oceanwolff,6月28日上海地铁全网客流818万人次。,其他
5182771295159560,Sun Jun 29 07:13:51 +0800 2025,奕姐麻麻,#公共场所故意裸露身体隐私部位将被罚#经核查，原文存在部分内容表述与逻辑问题，需进行修正完善：1. 法律条款引用错误：文中“根据新修订的《治安管理处罚法》第五十二条”存在引用错误，实际相关条款并非第五十二条，需核实准确条款并修正 。2. 争议焦点表述不严谨：在探讨“隐私部位”界定模 ...全文,其他
5182769357653143,Sun Jun 29 07:06:09 +0800 2025,橙子颖儿,上海部分地铁站可以免费取水，一人一天可以取一瓶水。花桥的家还没装净水器，没办法烧水喝，夏天每天男神要喝6-8瓶水，每次去花桥就带上6瓶水放冰箱里，在上海家时把水囤在宜家小推车上，这小推车的质量确实好，承重力强，正好可以解决喝水的问题。不过运奴专线——地铁11号线没有免费取水机 ...全文,其他
5182746156073789,Sun Jun 29 05:33:57 +0800 2025,用户7485102733,上海地铁上海·金沙江路[地铁站],其他
5182628157984915,Sat Jun 28 21:45:04 +0800 2025,小芒不忙__,上海地铁某些线路真的不能延长时间吗 明明是大都市人流量这么大 打车又特别贵 能不能体恤普通人？,投诉
5182627352676587,Sat Jun 28 21:41:52 +0800 2025,vickymama,10号线滨江东路站明天6月29日开通，位于地铁站附近的珠江泳场车站前天已改名，由原来的“珠江泳场”站改为“滨江东路”站，前一个站由原来的“滨江东路”站改为“海印公园”站。我今天来找漏网之鱼，果然同一个站牌有“滨江东路”又有“珠江泳场”，好多纸牌还是“珠江泳场”，屏幕和广播就已经改了。 ...全文,其他
5182616018093431,Sat Jun 28 20:56:50 +0800 2025,少半杯冰可乐,我恨上海地铁，坐错车了……一路跑啊我，都做好改签准备了，差两三分钟终于赶上了,投诉
5182614908436915,Sat Jun 28 20:52:24 +0800 2025,用户7485102733,#生活碎片##生活碎片记录#@上海地铁shmetro@Heolle@用户7383562839上海·隆德路(地铁站),其他
5182600408990441,Sat Jun 28 19:54:48 +0800 2025,zo3zou,上海地铁的3.4号线真的太恶心了！！！！！！！！,投诉
5182595379760451,Sat Jun 28 19:34:49 +0800 2025,世界迷雾开图推土机,世界迷雾上海出梅，开始盛夏。周六上午先带娃参观上海地铁博物馆，午饭后从松江刘夏开始开图，一直到青浦徐泾北城，又是郊区丰收的一天#世界迷雾##夏天##松江##青浦#上海·上海地铁博物馆(万象城吴中路店),其他
5182511208466286,Sat Jun 28 14:00:21 +0800 2025,幽并游侠儿1,一大姐，上海二号线，啃榴莲，满车厢都是味儿南方人素质高，可别吹了，一路上高铁叽叽喳喳、嘎嘎嘎嘎,投诉
5182582293791004,Sat Jun 28 18:42:48 +0800 2025,Yyyrrrraaaaa,好神奇的感觉竟然在上海地铁上碰到初高中阶段的同学尴尬的相视一笑互相都不记得对方的名字世界是个环,其他
5182576658747057,Sat Jun 28 18:20:26 +0800 2025,LeeAi_,上海地铁9号线真的啥时候都是牛马线 周末人多的要被挤死了,投诉
5182576088060043,Sat Jun 28 18:18:10 +0800 2025,狍狍侠,上海地铁已经被鹿晗主题色包围了,其他
5182575129396331,Sat Jun 28 18:14:21 +0800 2025,三二零七,我在南京地铁，从来没有过不握扶手就要摔倒的，但在上海地铁居然差点把我人给甩出去,投诉
5182572550426371,Sat Jun 28 18:04:06 +0800 2025,惰性理論,六月底傍晚的上海地铁香水是风油精,其他
5182569831990900,Sat Jun 28 17:53:18 +0800 2025,今日最hot,让文明出行成为习惯#地铁##公共交通出行##不雅事件#今日最hot的微博视频,其他
5182567789890116,Sat Jun 28 17:45:11 +0800 2025,333又日新333,重大突破！刚刚上海地铁最新通知，大批人身价要涨 →网页链接@新浪财经,其他
5182566296715522,Sat Jun 28 17:39:14 +0800 2025,II正在发疯lI,感觉上海地铁的11号线是一个会吸我所有精力的地方，每次下了地铁都好累,负面反馈
5182562513192939,Sat Jun 28 17:24:13 +0800 2025,Fuckingfintech,上海地铁好贵 一站路要三块钱…,投诉
5182561684818824,Sat Jun 28 17:20:56 +0800 2025,lyn_koreyoshi,妈呀我真的天天无力吐槽上海地铁,投诉
5182561040207306,Sat Jun 28 17:18:22 +0800 2025,添件卫衣吗,每学期最幸福的事就是把metro大都会切成上海地铁然后悠闲地拖着行李箱走出人烟稀少的威宁路地铁站,正面反馈
5182556494629903,Sat Jun 28 17:00:18 +0800 2025,玉米卷-u-,去趟港汇 下了地铁在地铁站里面走了十分钟了还没到出口 上海地铁有的站内可以考虑搞一个摆渡车,建议
5182500390307527,Sat Jun 28 13:17:22 +0800 2025,_birdman-,上海地铁强制安检还有地铁上的臭男人让人崩溃,投诉
5182446481441157,Sat Jun 28 09:43:09 +0800 2025,小蕊恋农記,不同的气候 同样的地方 同样的场景 同样的人 我还在 你还在吗🥹,其他
5182531806958871,Sat Jun 28 15:22:12 +0800 2025,-娃哈哈嘿嘿呵呵,假期到了，带娃去上海动物园需要寄存行李的看过来，在上海动物园有两处寄存点可用，都是寄存柜哦！第一处：上海地铁10号线上海动物园站，站厅层手扶电梯附近，背靠墙面的黄色寄存柜。分小中大格，每h小格2、中格4、大格5，需🐟付，封鼎分别是12-24-30，多推少补第二处：在上海动物园售票处，如 ...全文,其他
5182530182447857,Sat Jun 28 15:15:45 +0800 2025,女宝宝蛮好,上海轨道交通豫园站，是上海地铁10号线和14号线的换乘站，也是上海地铁最美车站之一，且是最深车站，目前有6个出入口。,其他
5182528919966138,Sat Jun 28 15:10:44 +0800 2025,早睡早起养身体-,鹿晗#鹿晗##鹿晗演唱会#寻找上海地铁8号线仗义挺身的芦苇姐姐27号晚上演唱会结束在地铁八号线上被偷拍了！！P1粉色头发的芦苇姐姐超大声地制止并且强制wsn把照片删除了，当晚要转地铁没有来得及加联系方式因此全网寻p1粉色头发的芦苇姐姐，如果想继续看可以无偿用我的优先 ...全文,其他
5182513958098109,Sat Jun 28 14:11:17 +0800 2025,女宝宝蛮好,上海轨道交通封浜站，是上海地铁14号线的西端终点站，于2021年12月30日开通初期运营，目前有6个出入口。,其他
5182513837510619,Sat Jun 28 14:10:48 +0800 2025,Swan小鹅_,上海地铁最近怎么先下后上的人越来越少了每次都看见挡门冲的 无语了人素质能不能提高一点！！,投诉
5182506460515185,Sat Jun 28 13:41:29 +0800 2025,我滴糕_,笑死了哈哈哈哈哈哈哈 （上海地铁为啥那么冷,其他
5182505659664721,Sat Jun 28 13:38:18 +0800 2025,女宝宝蛮好,上海轨道交通铜川路站，是上海地铁14号线和15号线的换乘站，其中14号线站层呈东西走向，沿铜川路分布；15号线站层呈南北走向，沿大渡河路分布，目前有5个出入口。,其他
5182504601911949,Sat Jun 28 13:34:06 +0800 2025,铁石心肠夏姐,上海地铁里的风和南京的妖风有的一拼我想回重庆,其他
5182405935890781,Sat Jun 28 07:02:02 +0800 2025,oceanwolff,6月27日上海地铁全网客流1208万人次。,其他
5182286221281211,Fri Jun 27 23:06:20 +0800 2025,嘟嘟嘟嘟拼命攒rp,李泽言有夫人在上海地铁站里丢包了吗，助力孩子回家,求助
5182254997308291,Fri Jun 27 21:02:16 +0800 2025,-Fand-,从未在地铁站跑到晕厥，就为了赶上21.00的大站车3min从18跑到16号线。#地铁站##上海地铁#,其他
5182234274302281,Fri Jun 27 19:39:55 +0800 2025,叶棠今天写完实验报告了吗,呃上海地铁你那鬼知道我在哪一站,投诉
5182232626463384,Fri Jun 27 19:33:22 +0800 2025,无厘头爹,#上海晚霞#太美了，11号线也不动了#上海地铁11号线##11号线#司机在看晚霞吗？上海,其他
5182231018737011,Fri Jun 27 19:26:59 +0800 2025,看羚羊草枝摆_Ashin,上海地铁换乘和空调到底都是谁设计的换乘么换乘老远空调么空调没有,投诉
5182405477662974,Sat Jun 28 07:00:13 +0800 2025,脑袋顿时一片空白,080831 啥呀这都是 连着好几节车厢都这样 处理一下吧@上海地铁shmetro,投诉
5182386203787528,Sat Jun 28 05:43:38 +0800 2025,苏笠荬,不坐10年地铁总结不出这么精辟的话,其他
5182378281795641,Sat Jun 28 05:12:08 +0800 2025,DawnHyewon,上海地铁怎么还不开门 我等累了,求助
5182378047439128,Sat Jun 28 05:11:13 +0800 2025,有感情的吃饭机器Zzz,一上地铁旁边是正宗桑海话，比上海地铁听到的英语还要正宗，上海还是太全面了美国·美国纽约曼哈顿,其他
5181531251020511,Wed Jun 25 21:06:21 +0800 2025,沪语说唱Mrweezy,上海地铁8号线老人把奶茶倒翻了，然后到站走了，这个小姑娘主动清理地面奶茶沪语说唱Mrweezy的微博视频,其他
5182260640483064,Fri Jun 27 21:24:41 +0800 2025,地铁客流及运输研究阿牛,#上海暴雨##上海地铁#今日上海暴雨了吗？那要弃大位于不顾？,其他
5182289621554424,Fri Jun 27 23:19:51 +0800 2025,Cc小宇j,真是震碎我三观，上海这对情侣竟然在地铁上可以做这样的事，近日引发热议#上海地铁##上海地铁2号线#网页链接,投诉
5182210547650244,Fri Jun 27 18:05:38 +0800 2025,O椰_______,上海地铁冷到我出来在38度的天觉得好温暖,负面反馈
5182208400952553,Fri Jun 27 17:57:06 +0800 2025,大头小塔,@上海地铁shmetro今天下午5点半，在九号线芳甸路站2号口，面对暂时停止需要检修的电梯，腿脚受伤无法登楼梯的我面露难色。一位帅气的工作人员专门跑了一趟拿来钥匙启动电梯让我能够顺利上到地面。为温暖的上海地铁点赞,正面反馈
5182202641910955,Fri Jun 27 17:34:13 +0800 2025,比卜里,不坐上海地铁 都不知道地铁还能急刹急转,投诉
5182200610817640,Fri Jun 27 17:26:09 +0800 2025,树袋小熊酱,上海地铁安检发什么癫，非要我上机，我一个敞口的帆布袋里面比脸还干净，每次因为特别轻进了那个机器总是被挡住根本出不来，还非要我上机安检，我真是无语了，更不要说我这个帆布袋是排了四个小时才拿到签名的，一直都爱惜的要命，安检的小姑娘就是死活不看里面有啥只盯着我的眼睛说请你上机。,投诉
5182183900713037,Fri Jun 27 16:19:45 +0800 2025,SSSanDee,上海夏天最凉快的地方就是上海地铁 给我冻得直抽抽,投诉
5182174434427389,Fri Jun 27 15:42:07 +0800 2025,Eureka-Royer,在上海的某些线路坐地铁真的要随时关注自己有没有坐过站，车内基本没有到哪个站的标识，语音播报也极其模糊,投诉
5182173739224235,Fri Jun 27 15:39:22 +0800 2025,一点也不憨的憨憨晗晗,上海地铁扶手不要再暴击我的头了好吗好的,投诉
5182170044041440,Fri Jun 27 15:24:41 +0800 2025,followx,@上海地铁shmetro请关爱一下安检的保安们，很多保安的衣服都汗馊了，进站路过一股子馊味扑鼻冲脑。,投诉
5182168897687727,Fri Jun 27 15:20:08 +0800 2025,Toyama宜舍17335676493,上海租房🌹 14号线丰庄地铁口  走路500米🏠 丰庄十四街坊433弄43号楼201（黄金楼层）精装原始一房一厅   (1.8米大床)    5100一个月Toyama宜舍17335676493的微博视频,其他
5182157186404113,Fri Jun 27 14:33:36 +0800 2025,一直围绕着我lulu,鹿晗我真是太粗心了，早晨上班地铁坐反了，一睁眼到胶东机场站了，只能坐到上海再坐回去，还好上海地铁能刷琴岛通，不然真是耽误工作了。上海,求助
5182149252616081,Fri Jun 27 14:02:04 +0800 2025,水鸟牙牙,感觉现在的上海地铁上有好多同担，不敢说话,其他
5182142541728447,Fri Jun 27 13:35:24 +0800 2025,静静呆1212,久酷wangtao家人们，两点之后才到还有应援可以领吗，我一个外地人被上海地铁折磨了,求助
5182104007607896,Fri Jun 27 11:02:17 +0800 2025,闪耀仙人掌爱风景,上海地铁安检《1》兼职待遇2-12万(12天左右)《2》要求有素质，有责任心《3》车费报销，提供住宿，全程无忧《4》无固定上班时间，不影响工作，学习。《5》三甲医院直招，没有任何费用。郑重承诺，绝不涉及任何色情，或不道德行为，非商务！！私聊,其他
5182101998797673,Fri Jun 27 10:54:18 +0800 2025,琪和11,苏州站火车都大面积晚点，到上海晚了一个小时，上海地铁上很冷，和外面夏天形成反差。结束了这次行程准备开始下午的行程，这两天都要在路上奔波着过了。我又惹小盆友生气了，把她气成了糊涂蛋。我有时候急于证明什么东西，到现在才明白她不想听我每个复杂的解释，发生争执的时候沉默下来才能处理好我们 ...全文,其他
5182092061183151,Fri Jun 27 10:14:49 +0800 2025,我的昵称不记得了,这是得了什么病？怎么不叫救护车？#上海地铁11号线##地铁上的一幕#我的昵称不记得了的微博视频,其他
5182090639574168,Fri Jun 27 10:09:10 +0800 2025,-桐生戦兎-,我问：我包里除了食物就是空包了，怎么上机安检安检员：食物拿出来，空包上机安检@上海地铁shmetro有啥毛病是不,投诉
5182132978190742,Fri Jun 27 12:57:24 +0800 2025,朱小钎钎钎,上海地铁你是不是有病你不搞下行电梯,投诉
5182131103076624,Fri Jun 27 12:49:57 +0800 2025,一夕来了,上海地铁的艺术气息！一夕来了的微博视频,正面反馈
5181490292851302,Wed Jun 25 18:23:36 +0800 2025,三极管不分正负,上海地铁，放暑假了难舍难分的年轻小情侣。。。,其他
5182114108804976,Fri Jun 27 11:42:25 +0800 2025,双眼看清世人的恶,秒啊 我在上海地铁上听着夜上海 刚好就在放耳机里,其他
5182112969787835,Fri Jun 27 11:37:54 +0800 2025,smileying102,说个得罪人的-白人的体臭虽然我出国留学过，但没和外国人太接近，所以鼻子没受罪。但是有些同学说他们受不了印度同学的咖喱味，我喜欢吃咖喱，所以没啥感觉我倒是有一次在上海地铁碰到了一位白人女士，她身上有种很熏鼻的味道——浓烈香水味和一种馊味的结合体，车上的人都自动和她保持了距离……,其他
5181739454431751,Thu Jun 26 10:53:41 +0800 2025,饭圈老学长,#上海光影长廊惊现百大明星派对名单#5月28日，上海徐家汇光影长廊惊现神秘明星名单，杨幂、檀健次、赵露思等赫然在列，引来不少路人围观打卡。网友们纷纷猜测名单背后的玄机，原来这是一场明星派对的名单。无数来打卡的路人和粉丝让观影长廊瞬间化身云见面打卡点。网友辣评：对这大屏追星的还是第一次 ...全文,其他
5181684364083492,Thu Jun 26 07:14:45 +0800 2025,地铁客流及运输研究阿牛,#上海地铁#1231，为2024.5月以来普通工作日新高//@地铁客流及运输研究阿牛:回复@市域C是你祖宗:#上海地铁#今日要超2024.7.15日1230+？评论配图//@市域C是你祖宗:你沪也是今天轻取全年普工新高 除非超小概率事件 成为近一年乃至自2024.4月以来普工最高的概率也不小//...全文,其他
5181689898730276,Thu Jun 26 07:36:46 +0800 2025,嘻嘻哈哈哭哭咧咧,#首尔地铁纵火案致23伤#所以地铁安检真的很有必要，记得当初在上海坐地铁泡了一杯茶安检的时候工作人员很有礼貌的让我喝一口，我说热茶很烫喝不了，他摸了一下杯子，就放我通行了，又有原则又有人情，特别好。公共场所车站地铁博物馆医院安检非常有必要,正面反馈
5181705527758917,Thu Jun 26 08:38:52 +0800 2025,吉野知宥,今天6号线开的真是地铁吗？我以为是拖拉机🚜刹车系统噪音很大很大#上海地铁6号线#是不是需要排查下？有安全隐患！,投诉
5181700646374311,Thu Jun 26 08:19:28 +0800 2025,littlelittlejujube,好讨厌梅雨天的上海地铁，好多人身上衣服都凑凑的,投诉
5181689695045012,Thu Jun 26 07:35:57 +0800 2025,一颗有趣的灵魂3333,上海地铁安检真的是个鸡肋，想要吐槽很久了。1. 每天早上急急忙忙去上班，还要过安检，机器要比直接通行慢，赶时间的人肯定想要直接通行。2. 最可气的手势不一，地铁安检的意义是什么？有的进站口可过可不过，有的必须要过机器。如果要明确安检，那么所有人必须过，就像去火车站或机场一样。如果有的 ...全文,投诉
